id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3569477,Amplio piso en barriada la luz,17971688,Marivi,,Carretera de Cadiz,36.69739,-4.45539,Entire home/apt,72,3,40,2022-09-12,0.40,1,334,7,
3598377,¿Cómo late el Corazón de Málaga?,18129986,Miguel Ángel,,Centro,36.7242,-4.42027,Entire home/apt,40,5,41,2016-06-14,0.41,1,29,0,VTF/MA/01826
3621327,Cheap Room Plaza Merced B,6478123,Michael,,Centro,36.72269,-4.41678,Private room,39,1,161,2022-09-04,1.62,6,77,47,CTC-2018180600
3648122,Apartamento en la mejor ubicación  3ie,17585280,Pablo Y Marisa,,Centro,36.72355,-4.41689,Entire home/apt,120,7,143,2022-08-23,1.45,11,248,14,A/MA/01334
3670696,Apartament 2 Rooms Malaga center + free parking,18630061,Ramón Y Rocío,,Centro,36.72468,-4.42413,Entire home/apt,850,2,54,2019-08-07,0.55,1,158,0,VFT/MA/17364
3674590,APARTMENT RIGHT ON THE BEACH,18655665,Adolfo,,Centro,36.71779,-4.4118,Entire home/apt,58,2,271,2022-09-09,2.74,1,107,30,VTF/MA/02622
3687984,Nice flat with 2 bedrooms,18760636,Carmen,,Centro,36.7276,-4.41781,Entire home/apt,70,60,5,2020-12-19,0.06,1,285,0,Exempt
3707180,"Casa centro y cercana playa, sin trato con vecinos",17767490,Francisco,,Centro,36.72246,-4.41737,Entire home/apt,40,3,59,2019-08-25,0.60,1,167,0,VFT/MA/24127
3794909,Habitacion nº 3 VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72149,-4.47213,Private room,17,1,23,2019-09-19,0.24,5,270,0,VFT/MA/09571
3810338,piso para  veranear VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72155,-4.47204,Entire home/apt,225,1,6,2019-08-24,0.07,5,361,0,VFT/MA/09571
3810582,HABITACION TRIPLE VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72156,-4.47038,Private room,18,1,30,2019-09-29,0.30,5,271,0,VFT/MA/09571
3814045,Habitación primera con terraza VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72189,-4.47218,Private room,18,1,26,2019-10-01,0.29,5,242,0,VFT/MA/09571
3823302,Ático en el centro de Málaga,11880556,Luis Vicente,,Centro,36.72355,-4.4214,Entire home/apt,42,2,61,2022-09-24,0.62,1,312,18,CTC-2018168473
3841561,Piso 5 min. centro histórico,243076559,Juan Manuel,,Centro,36.72797,-4.42387,Entire home/apt,165,1,74,2022-09-03,0.75,1,331,18,201399901312939
3854251,Beach front Malaga-Huelin,5120420,Nuria,,Carretera de Cadiz,36.70214,-4.43533,Entire home/apt,177,3,51,2022-05-26,0.62,6,9,6,VFT/MA/00995
3923729,Apartamento  Centro Histórico 2,20326063,Ernesto,,Centro,36.72298,-4.41898,Entire home/apt,70,5,69,2022-09-24,0.73,3,309,15,VTF/MA/15335
3936665,New House  Malaga Costa del Sol,12505395,Juan Carlos M.,,Este,36.74029,-4.37274,Entire home/apt,111,3,63,2022-04-30,0.70,3,331,4,VTAR/MA/014
3988627,"Cozy Penthouse Malaga Center, car park included",20339448,Carlos,,Centro,36.72293,-4.42045,Entire home/apt,109,2,237,2022-09-27,2.63,1,163,51,VFT/MA/04137
3992145,Minimal Rooms Ⅴ by ELE Apartments,89812313,Fernando,,Centro,36.72436,-4.41635,Entire home/apt,99,2,5,2022-09-23,0.05,43,169,3,A/MA/01315
3992497,Minimal Rooms Ⅰ  by ELE Apartments,89812313,Fernando,,Centro,36.72405,-4.41602,Entire home/apt,97,2,0,,,43,352,0,A/MA/01315
4066844,"Cozy & sunny penthouse    terrace, parking free",9744958,Ana,,Centro,36.72514,-4.42217,Entire home/apt,86,4,342,2022-09-08,3.57,3,248,63,VFT / MA / 00305
4071059,Buhardilla en centro histórico,21115381,Pedro,,Centro,36.72251,-4.42235,Entire home/apt,59,6,43,2022-09-01,0.70,1,222,10,VFT/MA/17335
4071441,SOHO MALAGA COMFORT SUITE 1,21117110,Clara,,Centro,36.71631,-4.42217,Entire home/apt,74,6,75,2022-09-14,0.82,2,273,8,Exempt
4073128,Grande maison de charme,1856625,Jean-Marc,,Este,36.72253,-4.36446,Entire home/apt,150,4,55,2022-08-02,0.57,1,180,16,E935361159
4079653,VERY LUMINOUS APARTMENT,21160988,MCarmen,,Centro,36.72294,-4.43041,Entire home/apt,57,2,101,2022-09-12,1.52,1,160,19,VFT/MA/13663
4087296,Beach Malagueta-Canovas 7 people,5120420,Nuria,,Centro,36.71917,-4.41126,Entire home/apt,204,3,40,2022-09-16,0.47,6,19,4,VFT/MA/00894.
4088659,Del Parque Flats Letran,21176876,"Del Parque Flats, S.L.",,Centro,36.72401,-4.41833,Entire home/apt,87,1,257,2022-08-10,2.63,1,314,10,VFT/MA/29159
4099894,Apart. Centrico.Corte Ingles. Ideal.  €49,21265644,Sonia,,Centro,36.72101,-4.43102,Entire home/apt,80,5,37,2022-08-13,0.41,1,364,2,CTC 2018182691
4115671,My cozy & quiet apartment in the center,21352724,Mireia,,Centro,36.72385,-4.42333,Entire home/apt,78,2,72,2022-09-16,1.09,1,240,11,VFT/MA/09455
4123068,"Beach front Malagueta-Ciudad Melilla, 6 people",5120420,Nuria,,Centro,36.71604,-4.41234,Entire home/apt,277,3,21,2022-07-17,0.23,6,63,4,VFT/MA/01109
4163325,Penthouse Cathedral Terrace WIF 2BR,4884962,"Esther, Francisco & Sara",,Centro,36.72038,-4.41999,Entire home/apt,96,2,152,2022-09-11,1.57,13,333,14,VFT/MA/02130
4256300,Apartamento céntrico con parking,762113,Salvador,,Centro,36.7237,-4.42753,Entire home/apt,66,2,233,2022-09-05,2.42,1,66,36,CTC-2017079942
4270359,Nice & romantic Penthouse Center,12379609,Carmen,,Centro,36.72848,-4.41454,Entire home/apt,60,2,340,2022-09-18,3.52,2,212,53,VFT/MA/23360
4277536,Apartamento centro de Málaga,299489696,Daniella,,Centro,36.72029,-4.42442,Entire home/apt,49,3,252,2022-09-22,2.60,1,144,36,VFT/MA/29489
4290048,very centric apartment,22272795,Jon,,Cruz De Humilladero,36.71824,-4.43467,Entire home/apt,114,2,5,2017-08-20,0.05,1,240,0,Exempt
4293599,In front of the beach...,22289428,Carolina,,Centro,36.71824,-4.40996,Entire home/apt,84,3,195,2022-09-01,2.07,1,49,13,VFT/MA/03843
4331252,Apartamento Centro Histórico 1,20326063,Ernesto,,Centro,36.72299,-4.41978,Entire home/apt,70,5,67,2022-09-12,0.72,3,233,22,VTF/MA/15335
4374407,"AB.Malaga beach 15 min walking.huge terrace,views.",15443015,Maria,,Cruz De Humilladero,36.71193,-4.44121,Private room,50,60,21,2017-04-14,0.23,1,61,0,Exempt
4398703,Quiet Apartment Historical Center 1,22835439,Bruno,,Centro,36.72278,-4.42472,Entire home/apt,70,2,45,2022-08-21,0.47,21,131,13,A/MA/01382
4402067,Loft Design in the Old Town,22848961,Sofia,,Centro,36.71929,-4.42699,Entire home/apt,81,2,27,2018-01-04,0.29,2,258,0,VFT/MA/04048
4459261,Artistic Apartment in Picasso Neigh,12439454,Diego José,,Centro,36.72538,-4.41912,Entire home/apt,66,2,296,2022-09-26,3.17,1,231,43,VFT/MA/09114
4463155,Apartament 2 people,23156433,María,,Centro,36.71742,-4.42526,Entire home/apt,80,2,11,2021-11-28,0.12,2,0,1,VFT/MA/03939
4478206,PEDREGALEJO BEACH,11168684,Carmen,,Este,36.72093,-4.37509,Entire home/apt,36,5,81,2022-08-07,0.89,1,350,10,VFT/MA/24725
4531182,Apartamento luminoso en el centro,19957169,Comam,,Centro,36.71912,-4.42794,Entire home/apt,91,2,187,2022-08-01,2.12,7,165,15,VFT/MA/03081
4554815,Apartamento 1 Bdr Mar y Arte,23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,79,2,13,2022-07-12,0.16,7,342,7,A/MA/01357
4600663,Wonderfull falt whith views. Centre,23844711,José Manuel,,Centro,36.72883,-4.41357,Entire home/apt,63,3,109,2022-09-13,1.16,2,243,12,VFT/MA/18532
4634360,MALAGA HISTORICAL CENTRE (SOHO),6141117,Jose,,Centro,36.7121,-4.42527,Entire home/apt,98,4,7,2018-07-16,0.08,1,223,0,Vft/ma/01558
4636583,Cozy Apartament in the heart of Málaga with Pool,17556274,Fernando,,Centro,36.72592,-4.42006,Entire home/apt,82,3,76,2022-09-24,1.14,4,258,37,VFT/MA/13014
4657305,"Studio, Marqués de Guadiaro",23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,73,2,69,2022-07-30,0.79,7,353,35,A/MA/01275
4668428,BRIGHT STUDIO-ESPECERIA STREET,11778619,Arantxa,,Centro,36.72086,-4.42314,Entire home/apt,52,6,209,2022-08-22,2.22,12,288,39,VFT/MA/13362
4668750,Terrace - Historic city centre,24153452,Francisco,,Centro,36.72365,-4.4203,Entire home/apt,72,4,143,2022-09-17,1.53,1,0,12,vft/ma/01150
4682525,Sunny flat with Parking  free Old Town,14922045,Jorge,,Centro,36.72451,-4.42331,Entire home/apt,65,4,254,2022-09-11,2.68,3,358,63,VFT / MA / 209
4800893,Modern 1 bedroom city center flat,24734792,Elena,,Centro,36.72349,-4.41524,Entire home/apt,96,2,115,2022-07-09,1.26,1,341,13,VFT/MA/00198
4805389,Quiet rooftop apartment city centre,24754974,Max,,Centro,36.72464,-4.42177,Entire home/apt,135,4,37,2022-08-17,0.40,1,360,4,CTC-2018090413
4814700,Apart. 1 Bdr.  Marqués de Guadiaro,23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,76,2,48,2022-08-16,0.55,7,363,22,A/MA/01275
4815312,"Penthouse, Marqués de Guadiaro",23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,144,2,40,2022-08-11,0.43,7,340,8,A/MA/01275
4834559,"Apartment balcony (2A), Mar y Arte",23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,69,2,53,2022-09-14,0.59,7,340,18,A/MA/01357
4834767,"Apart. sup. con balcón, Mar y Arte",23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,84,2,4,2022-08-08,0.05,7,365,2,A/MA/01357
4842824,Modern apartment in city centre. StaySAFE,24922657,Samuel,,Centro,36.72395,-4.41965,Entire home/apt,78,7,104,2022-09-12,1.10,2,30,21,VFT/MA/01799
4857448,Unique 1 bedroom in Malaga's city centre,24988780,Fred,,Centro,36.72038,-4.41915,Entire home/apt,90,4,98,2022-08-18,1.05,2,52,21,VFT/MA/03176
4864535,HEART OLD TOWN-WELL LOCATED!,5895070,Arantxa & George,,Centro,36.72166,-4.42419,Entire home/apt,56,5,198,2022-09-04,2.10,4,327,30,RTA : VFT/MA/03962
4899478,Victoria 13 -D FreshApartments by Bossh Hotels,3376700,Freshlanding,,Centro,36.72321,-4.41714,Entire home/apt,73,2,115,2022-07-29,1.22,43,362,19,VFT/MA/00240
4900020,Apartment Málaga center,25221519,Eduardo,,Centro,36.72931,-4.41425,Entire home/apt,46,1,327,2022-09-14,3.56,2,253,20,VFT/MA/01068
4921722,Central apartment in Soho Málaga,25349919,Angel,,Centro,36.71768,-4.42248,Entire home/apt,1000,300,33,2017-09-19,0.36,1,365,0,
4959767,Modern central apartment in the heart of the city.,19110429,Gary,,Centro,36.72455,-4.42063,Entire home/apt,110,4,83,2022-09-24,0.91,2,290,35,VFT/MA/02156
4964312,Apartamento de diseño en el centro.,14995276,Juanma,,Centro,36.72441,-4.41781,Entire home/apt,75,5,5,2018-08-05,0.05,2,270,0,VFT/MA/06336
4972368,Almendro amazing views with pool and Tennis,25632968,Claire,,Este,36.75744,-4.32417,Entire home/apt,241,1,2,2021-06-20,0.13,8,331,0,A/MA/01290
4972409,El Bougainvillea with pool and amazing views,25632968,Claire,,Este,36.75861,-4.32466,Entire home/apt,212,1,2,2021-07-11,0.13,8,338,0,A/MA/01290
4972419,"Jasmine with amazing views, pool and tennis",25632968,Claire,,Este,36.758614,-4.324664,Entire home/apt,212,1,0,,,8,338,0,A/MA/01290
4975478,"Charming, spacious & central",2986899,Andrés,,Centro,36.73031,-4.4149,Entire home/apt,62,3,239,2022-09-20,2.58,5,265,27,VFT/MA/08684
5004455,CASA EN HUELIN - PLAYA A 350 METROS,25807328,Edouard,,Carretera de Cadiz,36.70187,-4.43902,Entire home/apt,199,5,21,2022-09-20,2.32,1,124,21,CTC-2019 225110
5008911,Stylish 2 bedroom  in Malaga Center,16663600,Maria,,Centro,36.72104,-4.41911,Entire home/apt,113,4,49,2022-09-22,0.54,6,40,12,VFT/MA/03902
5010659,Victoria 13- F. FreshApartments by Bossh!,3376700,Freshlanding,,Centro,36.72484,-4.41504,Entire home/apt,74,2,66,2022-09-04,0.72,43,347,15,VFT/MA/01197
5032172,Frailes  3A  FreshApartments by Bossh,3376700,Freshlanding,,Centro,36.72586,-4.41772,Entire home/apt,78,2,48,2022-09-10,0.53,43,321,22,VFT/MA/13250
5032238,Frailes 1A  FreshApartments by Bossh Hotels,3376700,Freshlanding,,Centro,36.72588,-4.41896,Entire home/apt,62,2,52,2022-09-10,0.55,43,333,12,VFT/MA/13249
5034005,Cheap Room Plaza Merced F,6478123,Michael,,Centro,36.72378,-4.41723,Private room,44,1,201,2022-09-12,2.91,6,76,57,CTC-2018180600
5034416,Cheap Room Plaza Merced C,6478123,Michael,,Centro,36.72251,-4.41721,Private room,46,1,178,2022-09-06,1.91,6,75,61,CTC-2018180600
5054197,Beautiful house next to the beach for groups,24396572,Jose Carlos,,Este,36.72193,-4.3781,Entire home/apt,348,3,99,2022-09-18,1.14,1,298,17,VFT/MA/06026
5068826,"PASEANDO AL CENTRO HISTÓRICO , 2 BAÑOS,WIFI GRATIS",20388134,Olga,,Centro,36.72049,-4.43005,Entire home/apt,73,150,60,2020-08-31,0.66,1,180,0,VFT/MA/00211
5075813,"Confortable, tranquilo y céntrico.",26160719,Catalina,,Centro,36.71475,-4.42865,Entire home/apt,54,2,326,2022-09-18,3.50,3,207,51,CTC-201656856
5090164,New luxury 1 bedr Malaga's Center,16663600,Maria,,Centro,36.72073,-4.41885,Entire home/apt,90,4,16,2022-09-07,0.18,6,45,5,VFT/MA/03176
5114247,Homely apartament,7222872,Ana,,Centro,36.72856,-4.41406,Entire home/apt,50,3,11,2021-11-21,0.12,2,162,4,VFT/MA/02022
5129075,Studio apartment in Malaga,10333494,Carlos,,Este,36.72952,-4.36626,Entire home/apt,50,3,32,2022-08-14,0.35,1,304,6,CTC-201665824
5155803,Apartment Plaza Constitucion Malaga WIFI Elevator,26662922,Manuel,,Centro,36.72152,-4.4211,Entire home/apt,141,3,19,2019-06-14,0.22,3,365,0,VFT/MA/0150
5173938,Nice apartment near downtown + Free Parking,25430691,Carlos,,Centro,36.72687,-4.41011,Entire home/apt,50,3,227,2022-09-26,2.47,1,222,58,VFT/MA/00382
5181473,Real spanish life in Malaga,26798879,Louise,,Este,36.72083,-4.36614,Entire home/apt,67,3,57,2022-05-25,0.62,1,258,4,CTC-2018080505
5189296,Modern 3-BR in Historic Centre Free Parking Summer,5344810,Brian,,Centro,36.72666,-4.42289,Entire home/apt,106,4,136,2022-09-15,1.53,1,82,14,CTC-2016144491
5216030,Apartamento en plaza de la merced. Centro Malaga.,14995276,Juanma,,Centro,36.72269,-4.41657,Entire home/apt,65,5,19,2022-08-10,0.22,2,215,7,VFT/MA/01111
5223856,"Cozy Studio,Live the Culture & Relax in the Center",611895,Luis & Celeste,,Centro,36.72295,-4.42398,Entire home/apt,61,3,272,2022-09-17,3.00,3,127,47,CTC-201655245
5229627,Malaga city center,27063270,Mercedes,,Centro,36.7284,-4.41375,Entire home/apt,73,6,89,2022-09-17,0.98,1,54,9,CTC-2017005952
5244452,"Plaza de la Merced, Álamos 40",27196327,Eva,,Centro,36.72218,-4.41877,Entire home/apt,81,3,230,2022-08-30,2.52,1,352,24,VFT/MA/15755
5247595,Private Terrace Penthouse in Center,19614259,Cristian,,Centro,36.724072,-4.421082,Entire home/apt,120,4,81,2022-09-27,0.91,2,221,23,VFT/MA/18710
5256045,Beachside apartment in Málaga. VTF/MA/03993,9982925,Dori,,Este,36.71954,-4.36808,Entire home/apt,108,6,29,2019-08-31,0.31,1,0,0,VFT/MA/03993
5267716,Studio Flat in Historical Center 1,22835439,Bruno,,Centro,36.72455,-4.42411,Entire home/apt,72,2,18,2022-07-27,0.20,21,128,4,A/MA/01382
5318317,Suncity Loft Carreteria,16584611,Suncity,,Centro,36.72426,-4.42133,Entire home/apt,101,2,126,2022-08-04,1.36,19,145,18,VFT/MA/10376
5318561,Malaga City Center Apartment,27552920,Adrian,,Centro,36.72077,-4.42252,Entire home/apt,105,3,39,2022-08-10,0.43,1,365,14,VFT/MA/08893
5352809,Casa en centro histórico de Málaga,27744613,Olga,,Centro,36.72489,-4.42154,Entire home/apt,221,2,115,2022-08-23,1.29,1,0,18,VFT/MA/12752
5377809,Apartment in Malaga Historic Centre,2489890,Fede,,Centro,36.71863,-4.42403,Entire home/apt,90,4,151,2022-08-30,1.65,13,65,25,VFT/MA/01615
5381012,Apartamento diseño - estudio,27587047,Apartamentos Gibralfaro,,Centro,36.72031,-4.42141,Entire home/apt,106,1,9,2022-08-29,0.10,4,0,5,A/MA/01261
5381100,Apartamento de 1 habitacion,27587047,Apartamentos Gibralfaro,,Centro,36.72145,-4.42089,Entire home/apt,126,1,3,2022-09-14,0.88,4,308,3,A/MA/01261
5382038,Quiet Apartment Historical Center 2,22835439,Bruno,,Centro,36.72346,-4.42497,Entire home/apt,78,2,11,2022-06-01,0.12,21,130,3,A/MA/01382
5397890,Studio in Malaga Center,2489890,Fede,,Centro,36.7254,-4.42046,Entire home/apt,54,4,131,2022-09-09,1.43,13,52,14,VFT/MA/000614
5399201,Cool Apartment on the Plaza Merced,6478123,Michael,,Centro,36.72475,-4.41836,Entire home/apt,197,3,164,2022-09-10,1.78,6,351,8,CTC-2018180660
5450909,Apartamento semi rural,28231965,Ludero,,Puerto de la Torre,36.74515,-4.45333,Entire home/apt,55,2,72,2022-08-26,0.96,3,364,18,VFT/MA/26473
5461321,Malaga Exclusive Penthouse Private Solarium Roof Terrace B,8544512,Malaga Center Flat,,Centro,36.72209,-4.41114,Entire home/apt,132,1,41,2022-09-08,0.45,55,320,13,VFT/MA/00751
5465561,Studio Flat in Historical Center 2,22835439,Bruno,,Centro,36.72591,-4.42446,Entire home/apt,76,2,21,2018-01-28,0.23,21,126,0,A/MA/01382
5466146,Lovely apartment in Soho.,27831164,Maria Estrella,,Centro,36.71501,-4.42321,Entire home/apt,110,2,178,2021-12-12,1.95,1,151,1,CTC-2016078015
5489110,Precioso loft  semirural,28231965,Ludero,,Puerto de la Torre,36.74381,-4.45445,Entire home/apt,50,2,69,2022-08-30,0.91,3,174,12,VFT/MA/26473
5511218,MALAGA city center,12963003,Maria Jesus,,Centro,36.72515,-4.42698,Entire home/apt,175,1,42,2022-06-12,0.46,5,365,1,CTC-2018119025
5511275,ESTUDIO AZUL centrico con patio.,12963003,Maria Jesus,,Centro,36.72541,-4.42778,Entire home/apt,53,1,47,2022-08-31,0.53,5,327,11,CTC-2018119025
5524258,Centro duplex .Calle tranquila .Grupos.3 baños.,12963003,Maria Jesus,,Centro,36.725311,-4.426915,Entire home/apt,129,1,67,2022-08-21,0.74,5,365,16,CTC-2018119530
5553123,"Charming bright apt WIFI, Elevator, 4 Window, A/A",11318862,Palma,,Centro,36.72002,-4.42275,Entire home/apt,105,4,94,2022-09-17,1.05,6,209,29,VFT/MA/01864
5596157,"Apartamento centro histórico, Wi-Fi fiber optic.",29016701,Álvaro,,Centro,36.72327,-4.42046,Entire home/apt,58,5,66,2022-09-09,1.13,2,305,25,VFT/MA/13617
5614184,Mimo Room,7082899,Holidays In,,Centro,36.72636,-4.42272,Private room,21,2,307,2022-09-12,3.36,12,137,44,H/MA/02199
5614701,New apartment in the center.,29103612,Sheila,,Centro,36.72517,-4.42173,Entire home/apt,76,5,130,2022-09-13,1.43,1,146,9,VFT/MA/01268
5658492,Victoria de Alba House. Apartment 2,29329338,Victoria,,Centro,36.72518,-4.41744,Entire home/apt,81,2,103,2022-08-01,1.13,2,162,9,VFT/MA/08485
5670106,HOUSE  WITH  LOVELY PRIVATE GARDEN,28297600,Javier,,Ciudad Jardin,36.74979,-4.42395,Entire home/apt,49,1,67,2020-05-30,0.75,2,0,0,VFT/MA/01310
5695543,Habit. doble en Centro Malaga 2,29527981,Mercedes,,Centro,36.72468,-4.42344,Private room,24,1,130,2022-09-22,1.43,2,277,37,CTC-2018153830
5696367,Lovely flat  Old Town Private Parking free,14922045,Jorge,,Centro,36.72623,-4.42327,Entire home/apt,72,4,199,2022-09-01,2.35,3,353,58,VFT / MA / 207
5725168,habitación centro Malaga  1,29527981,Mercedes,,Centro,36.72517,-4.42352,Shared room,24,1,71,2022-09-18,0.78,2,285,20,CTC-2018153830
5733868,Centrally-located and quiet loft.,26160719,Catalina,,Centro,36.71495,-4.42891,Entire home/apt,54,2,219,2022-09-18,2.40,3,254,23,CTC-201662784
5747125,M&M Malaga apartment,29810968,M&M,,Centro,36.71903,-4.42311,Entire home/apt,79,2,299,2022-09-24,3.28,1,98,43,VFT/MA/00348
5777461,Luxury appart. with 3 double rooms,25731522,Alberto,,Centro,36.71924,-4.40982,Entire home/apt,120,112,32,2019-07-12,0.36,1,0,0,CTC-201629188
5802060,New apartment in the city center,1807742,Débora,,Centro,36.72438,-4.42341,Entire home/apt,74,2,146,2022-09-04,1.60,1,242,30,VFT/MA/26505
5810768,CITY CENTRE-HARBOR low cost CLEAN managed by owner,30149500,Martin,,Centro,36.71648406982422,-4.42214822769165,Entire home/apt,58,5,239,2022-09-23,2.66,3,3,6,VFT/MA 02045
5817293,Double room in a central penthouse with terrace,9732526,Nacho,,Centro,36.73385,-4.41437,Private room,30,2,412,2022-09-28,4.52,1,67,48,VFT/MA/00926
5835250,4SEASONS SAN NICOLAS APARTAMENT BEACH PARKING,56760015,Alejandro,,Centro,36.71841,-4.41185,Entire home/apt,120,2,78,2022-08-28,0.87,6,62,4,VFT/MA/510
5937207,Urban Apartment with Balcony in Historic District,10174053,Maria Victoria,,Centro,36.72169,-4.42083,Entire home/apt,98,1,237,2022-09-13,2.67,1,108,19,
5940218,"Maison entière,avec jacuzzi.Totalement équipée.",30780647,Claudine,,Churriana,36.66717,-4.50387,Entire home/apt,75,5,6,2022-06-30,0.21,2,208,1,CTC-201625305
5940398,"B&B indépendant,double vitrage,aéroport Málaga AGP",30780647,Claudine,,Churriana,36.66922,-4.50407,Private room,42,1,193,2022-09-14,2.50,2,293,44,CTC-201625289
5997093,Pedregalejos playa 2 habitaciones,31088953,Jose Maria,,Este,36.72115,-4.3736,Entire home/apt,70,2,26,2022-09-04,0.39,7,349,12,CTC-2018040734
6042336,CITY CENTRE-HARBOR low cost CLEAN managed by owner,30149500,Martin,,Centro,36.71724,-4.42332,Entire home/apt,60,6,221,2022-09-15,2.44,3,25,6,VFT/MA 04518
6049288,★Apartment★ close to Malaga Harbour VFT/MA/01286,26583926,Franziska,,Centro,36.71442,-4.4231,Entire home/apt,145,4,67,2022-09-12,0.75,10,212,7,VFT/MA/01286
6058531,Apartamento Teatinos,27318445,David,,Teatinos-Universidad,36.71773,-4.48534,Entire home/apt,150,3,7,2022-09-15,0.08,1,88,1,VTF/MA/01204
6060775,Magical Malaga Apartment,9479943,Manfred,,Centro,36.72558,-4.42041,Entire home/apt,111,3,95,2022-09-11,1.07,1,261,15,VFT/MA/06328
6077119,"In the center,Free private parking,cosy,2room,wifi",25961901,"Isabel, Gloria Y Francisco",,Centro,36.71952,-4.42597,Entire home/apt,68,2,358,2022-09-05,4.15,1,225,68,RTA-02068
6109384,NICE FLAT 80 M2 CENTER MALAGA 2 BATH-TERRACE- 3 B,6776358,Didier,,Centro,36.72638,-4.42169,Entire home/apt,102,3,111,2022-05-01,1.27,1,205,7,VFT/MA/19086
6160764,Unique & Smart Loft Malaga centre!,31130279,Zeljko,,Centro,36.72382,-4.42335,Entire home/apt,90,7,237,2022-09-10,2.72,1,109,28,VTF/MA/04113
6209072,En pleno centro de Málaga  2di,17585280,Pablo Y Marisa,,Centro,36.72346,-4.41682,Entire home/apt,100,7,42,2022-08-29,0.47,11,255,3,A/MA/01334
6225247,Lovely Flat at the Historic Center,32285652,Ramon,,Centro,36.72167,-4.42002,Entire home/apt,100,2,471,2022-09-22,5.32,1,107,76,VFT/MA/0293
6289420,Like at Home!!,31721040,Mercedes,,Centro,36.72962,-4.41906,Entire home/apt,39,2,110,2020-01-01,1.24,1,4,0,VFT/MA/02790
6306795,Apartamento en Málaga Centro,3811409,Cristina,,Centro,36.72705,-4.41701,Entire home/apt,33,30,48,2022-08-07,0.71,1,29,5,""
6338576,Malaga Exclusive Penthouse Private Solarium Roof Terrace A,8544512,Malaga Center Flat,,Centro,36.72205,-4.41156,Entire home/apt,136,1,10,2022-08-24,0.13,55,312,6,VFT/MA/00748
